StudentName,SSN,Address,PhoneNumber,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
Erik Henry,628-91-1530,"597 Melanie Inlet Suite 554, New Stacyfurt, NC 01277",558-408-6516,2865,18,1,3,2,2.905720195,19,0,2,0,0,0,0,1.112671201,4
Alexis Collins,644-36-9044,"96371 Joseph Avenue Apt. 905, Allisonberg, NV 67690",831-206-1142,2866,16,1,0,3,6.325846975,18,1,0,0,0,1,0,1.261587709,4
Maria Dickson,175-62-4500,"66184 Michele Loaf Apt. 720, Kimburgh, LA 21889",302-265-4066,2867,16,0,0,0,19.52141172,29,0,3,1,1,0,0,1.078485135,4
Charles Wong,411-99-0582,"38760 Wilson Manor, East Annehaven, CT 55249",330-870-7881,2868,15,0,0,3,5.136631491,22,1,2,0,0,0,1,0.675458391,4
Michael Keller,661-74-3590,"USS Peck, FPO AE 80604",511-149-8494,2869,15,0,0,1,9.122544179,26,0,1,0,1,1,0,0.68547287,4
Victor Ellison,795-67-8417,"5018 Michael Falls, Washingtontown, MN 62316",317-590-2310,2870,16,1,2,1,0.600404514,26,0,4,1,1,1,0,1.020926365,4
Cameron Farrell,744-59-2434,"2613 Johnson Passage, East Nicholas, DC 78867",923-124-8952,2871,17,0,0,1,7.944550591,6,1,4,0,0,0,0,3.427620858,1
Donald Meyers,573-94-5714,"690 Woods Ports Suite 822, Bradleyhaven, MT 94236",662-165-9853,2872,15,0,0,2,11.42640031,3,1,3,0,0,0,0,3.248572792,1
Martin Morse,109-77-2964,"35218 Laura Motorway, Port Debramouth, ID 18572",929-565-3893,2873,17,0,1,1,19.06249225,11,0,3,0,0,0,0,2.278951505,3
Tammy Floyd,229-79-7390,"899 Jacqueline Crossing Apt. 663, North Kennethtown, HI 76177",887-955-8058,2874,16,0,0,1,10.3347209,22,0,0,0,1,0,0,0.833079022,4
Stephanie Olson,787-91-8755,"977 Mark Spring Suite 311, South Larry, NY 41203",409-525-9236,2875,16,0,1,1,16.38214652,26,0,4,0,0,0,0,0.857092794,4
Christian Mason,856-05-4219,"2821 Thomas Island Suite 712, Port Karentown, AZ 97012",836-513-6328,2876,18,1,0,1,10.94255285,13,0,2,0,1,0,0,1.744497663,4
Billy Boone,547-94-0575,"706 Patrick Course Suite 897, Dannyview, ME 57210",433-303-6520,2877,15,0,2,2,0.815700269,1,0,1,0,0,1,1,2.806877505,2
Daniel Rowe,762-99-1024,"26998 Matthew Freeway, Melissaside, NC 87470",496-952-4293,2878,16,1,3,2,6.300165504,0,0,3,1,0,1,0,3.490543307,1
Victor Avery,859-49-2764,"2566 Chase Walks Apt. 253, Leemouth, NC 27126",296-560-5555,2879,18,1,1,1,11.51099016,27,0,1,0,1,0,0,0.693964852,4
Elizabeth Mckinney,105-08-1682,"948 Rivera Lodge Apt. 855, Huffview, OR 97599",634-183-8763,2880,15,1,3,2,19.01187932,17,0,2,1,0,0,0,2.161558737,3
Grace Escobar,756-12-1373,"3940 Jenkins Center, East Katiemouth, WA 95878",451-251-5140,2881,16,1,0,3,17.1826072,19,1,1,0,0,0,0,1.893344472,4
Zachary Salinas,391-13-9287,"206 Aaron Lake Apt. 025, Singhfurt, OR 93509",984-188-4366,2882,16,1,0,2,4.567112284,7,1,2,1,0,1,0,2.882958071,2
Brett Freeman,129-82-7830,"778 Joseph Crescent, North Jeremyshire, ND 09630",855-266-3132,2883,15,0,1,1,4.4021966,2,0,2,1,1,0,1,3.270373861,1
David Torres,272-92-4781,"2017 Monique Vista Suite 709, East Melinda, ID 44652",700-807-1795,2884,15,0,1,2,4.023459342,25,0,2,1,1,1,0,1.0270156,4
Ian Smith,724-69-9308,"59239 Curry Lodge, North Melissa, SC 46606",905-380-4789,2885,15,0,0,1,18.44997793,5,0,0,1,1,0,1,2.489668902,3
Jesse Silva,143-53-1338,"USNV Thompson, FPO AA 62676",247-434-8308,2886,16,1,0,1,17.05332306,21,1,2,0,0,0,0,1.708798771,4
Beverly Martinez,457-87-4883,"1605 Espinoza Loop Apt. 173, Meganshire, MO 61563",506-905-1328,2887,16,0,0,1,15.49766865,12,0,2,0,0,1,0,2.324093257,3
Brittany Ford,791-17-3568,"49326 Friedman Fields Apt. 233, Nicholasland, ID 90834",315-348-6394,2888,18,0,0,3,7.854702284,8,0,1,0,0,0,0,2.197491146,3
James Fisher,823-42-5409,"323 Brown Garden Suite 557, Olsonfort, NE 52722",452-255-6086,2889,17,1,0,1,10.08761409,8,0,4,0,0,0,1,2.5001133,2
Virginia Brooks,314-90-3022,"5422 Tammy Rapids Apt. 912, Gracetown, TN 40593",721-527-7071,2890,15,1,2,0,9.286634896,19,0,2,0,0,0,0,1.050005852,4
Kenneth Sanchez,342-06-1835,"046 Huber Island, Ramirezland, AR 23205",462-999-2457,2891,16,1,0,1,5.067962151,8,0,3,0,0,1,1,2.438440919,3
Bryan Gonzalez,261-54-8220,"46960 Brian Lane Apt. 011, West Timothy, UT 65530",316-779-6356,2892,16,1,0,3,10.10056092,14,1,1,0,0,0,0,1.914601844,4
Kellie Stevens,458-62-9767,"917 Martinez Cliffs, Shaunfurt, ID 95645",647-161-4026,2893,15,0,1,2,0.609930957,12,0,2,1,1,0,0,1.62783713,4
Kathryn Collins,345-07-1809,"99469 Nguyen Ramp, New Michelle, VT 15319",778-901-9965,2894,17,1,1,1,2.63620747,21,0,1,1,1,0,0,1.069524152,4
Madeline Carson,759-33-0841,"39748 Patrick Isle Suite 705, Susanmouth, AR 02863",920-243-4373,2895,15,1,2,2,17.73179192,15,0,2,0,1,0,0,2.369652313,3
Tara Davis,667-78-6955,"4412 Adams Throughway, West Michaelburgh, LA 87726",377-820-5734,2896,17,0,1,2,15.03359534,1,0,1,0,0,0,0,2.974740695,2
Jason Hurley,671-98-3735,"1925 Andrea Run, Kimview, AZ 83939",731-356-9121,2897,16,0,0,2,8.457368181,25,0,2,1,0,0,0,0.357808892,4
Olivia Estrada,688-70-7684,"63917 Jacob Mission Apt. 050, Owensfort, NY 73600",299-946-9944,2898,17,1,2,1,10.34300725,13,0,2,0,0,1,1,1.92255149,4
Olivia Deleon,035-29-5885,"5592 Hernandez Trafficway, Tranhaven, GA 29505",898-224-1410,2899,18,0,1,3,7.399977719,26,0,1,0,0,0,0,0.330966908,4
Susan Harrison,674-03-1402,"8272 Christopher Underpass, New Kellyshire, OK 69636",330-305-4747,2900,16,1,0,1,14.81559734,5,1,3,0,0,0,1,3.219685483,1
Janet Russell,293-97-2683,"061 Garcia Drive Suite 087, Cynthiafurt, FL 92039",729-986-4498,2901,18,1,1,2,15.68374358,1,1,4,0,1,0,0,3.951459951,0
Shelby Nelson,506-57-2246,"USS White, FPO AA 57799",694-423-2647,2902,15,0,3,0,15.2657038,7,0,1,0,0,0,0,2.795210553,2
Olivia Schmidt,674-72-1549,"170 Andrew Turnpike Apt. 606, Jonesmouth, CA 34231",558-157-4554,2903,15,0,0,1,14.4522345,3,1,3,1,0,0,0,3.561743268,0
Hannah Mcdowell,310-90-2409,"701 John Manors, South Valerie, IA 56491",591-259-4718,2904,15,1,0,1,4.090086774,20,1,3,0,0,0,0,1.361088227,4
Bill Romero,095-61-9067,"99172 Dawn Fields, West Edward, MI 03234",498-400-1915,2905,17,1,0,2,6.759399585,23,0,2,0,0,1,0,0.738958982,4
Taylor Rivera,035-42-2127,"854 Woods Common, Coxburgh, OK 85263",647-965-1187,2906,16,1,0,0,9.3969087,13,0,3,1,0,0,1,2.320772544,3
Jill Jones,869-39-7817,"2049 Watts Mill, New Nicholas, DE 47537",847-582-1421,2907,15,0,0,2,6.615859829,10,0,4,1,0,0,0,2.837891418,2
Raymond Simmons,606-35-9119,"4458 George Ford, Tiffanyshire, NJ 13499",970-415-4996,2908,15,1,1,1,15.098804,23,0,2,0,0,0,1,0.827339491,4
Michael Donaldson,246-29-7897,"3453 Christopher Loop, Contrerasville, MI 08195",634-116-6026,2909,16,1,0,2,6.587070485,27,1,3,1,0,0,1,0.875883705,4
Cody Johnston,730-81-7293,"776 Heather Ville, Lake Deanport, WI 27828",374-554-4208,2910,15,1,3,3,2.764641736,13,0,3,1,0,0,0,1.467968316,4
James Richardson,848-31-3568,"573 Quinn Brook, Mendozatown, MI 54286",622-762-4937,2911,18,1,2,2,7.980809041,11,0,2,1,0,1,0,2.122102757,3
Shannon Singh,547-16-0697,"5223 Curry Shoal Suite 658, Ingramview, MD 73450",799-927-6909,2912,16,1,1,2,19.59828866,15,0,2,1,0,0,0,2.481813409,3
John Thomas,695-08-9296,"107 Lee Crossroad, Curtisville, GA 02840",244-142-8341,2913,16,0,2,2,4.517628259,5,0,4,1,0,0,0,2.876083673,2
James Hendricks,482-60-4210,"1435 Paul Island Apt. 260, Paulaville, OH 11132",719-485-1584,2914,16,1,0,1,12.24317318,19,0,3,0,1,0,0,1.662692199,4
Yesenia Ellis,545-87-2235,"8218 Rios Rest, Lake Douglasburgh, OR 86695",513-889-3991,2915,18,1,0,3,8.659460997,0,0,1,1,0,0,0,2.964058726,2
Mandy Mitchell,339-39-4645,"USNV Smith, FPO AP 89274",761-618-2091,2916,16,1,1,1,1.420491353,11,0,1,1,0,1,0,2.032178463,3
Katherine Hayes,034-41-4461,"20823 Huynh Common Apt. 001, New Christopher, SD 87178",886-952-2917,2917,18,1,2,2,9.75753212,6,1,4,0,1,0,0,3.207819245,1
Nicole Brown,605-69-9607,"248 Kennedy Ridge, Scottberg, WY 46205",388-799-4591,2918,16,0,2,2,14.04328657,7,1,0,0,0,0,0,2.553484846,2
Carolyn Greer,332-36-8543,"608 Morrison Harbor, East Mariobury, OK 35815",412-566-2002,2919,17,0,0,1,10.26439952,8,1,3,1,1,0,0,3.128858646,1
James Doyle,298-59-4570,"9333 Jason Plaza Suite 346, Davenportchester, VA 51690",911-394-8876,2920,15,0,3,1,17.44212127,1,1,1,1,1,0,0,4.0,0
Timothy Henderson,138-60-0468,"902 Susan Crossroad, West Charleschester, TX 06122",317-760-4378,2921,17,1,0,2,5.778740333,16,1,0,0,0,0,1,1.357062701,4
Matthew Flores,756-95-9154,"290 Peter Mill Apt. 090, East Josephmouth, OH 43625",501-339-4922,2922,15,1,2,3,1.724983426,19,0,0,0,1,0,0,0.684887998,4
Susan Thompson,597-73-5935,"888 Alyssa Highway, North Janetstad, WY 04855",319-916-1135,2923,18,0,3,3,18.73131223,12,0,2,1,0,0,0,2.234696287,3
Robyn Hart,390-22-4978,"783 William Harbors Suite 097, West Courtney, DE 01383",774-510-7680,2924,17,0,0,2,7.563926991,4,0,0,0,0,0,1,1.953200561,4
Kristie Simmons,066-31-8967,"7242 Christopher Mountain, Michaelmouth, MT 01797",857-730-8978,2925,16,0,2,2,11.52811103,9,0,2,0,1,0,0,2.470924003,3
Andrea Mitchell,419-74-3639,"PSC 1458, Box 9122, APO AP 59384",587-366-6329,2926,15,1,0,3,15.84006252,11,0,3,0,1,0,0,2.512488759,2
Danielle Brown,521-43-5785,"12416 Manuel Point Apt. 029, South Stephen, LA 98925",377-371-1079,2927,15,1,0,0,6.486273278,16,1,2,0,0,1,0,2.097251578,3
Trevor Mccann,322-34-5646,"576 Gaines Avenue, North Tracieport, ND 31073",807-846-4772,2928,17,0,1,1,14.32329076,20,0,3,1,0,0,1,1.345131463,4
James Davis,657-06-9459,"7625 Leah Estates, Justinside, NM 09631",962-299-5622,2929,18,0,1,2,2.708376996,5,0,2,0,0,0,1,2.241727972,3
Melissa Garcia,372-14-1109,"68738 Ramos Hollow Suite 100, Ellishaven, WI 83466",997-141-9065,2930,17,0,3,3,5.825874944,2,0,2,0,0,0,0,2.637348955,2
Matthew Delacruz,092-63-7681,"16915 John Walks Suite 539, Port Paul, MN 82821",244-419-6839,2931,18,1,1,3,2.894212723,27,0,2,0,0,1,0,0.286110039,4
Hannah Walker,182-96-9052,"500 Jonathan Stravenue, Paulside, NY 51252",475-231-4514,2932,18,1,0,2,16.22461117,14,1,2,0,1,0,0,2.084547707,3
Ethan Rosales,280-96-6441,"680 James Neck, West Jerrytown, DC 71741",942-196-3701,2933,15,1,2,0,4.452984705,6,0,4,1,0,0,0,2.777885894,2
Gary Moody,433-06-0128,"19450 Cassandra Dam Apt. 242, New Jason, IL 62243",273-492-2711,2934,17,0,3,2,14.34807111,29,0,3,0,0,0,0,0.484183196,4
Megan Shields,068-50-5951,"04005 Saunders Islands Suite 098, East Catherine, PA 37617",524-185-9875,2935,17,0,0,1,18.86596794,5,0,2,0,0,0,0,2.875735286,2
Catherine Hester,669-73-1818,"1716 Robin Knoll Suite 093, Lake Henrystad, AR 43168",420-640-3626,2936,18,1,3,1,10.55544418,3,1,3,0,0,0,0,3.471337214,1
Eric Ware,667-43-9421,"PSC 3382, Box 2411, APO AE 91332",246-486-1390,2937,17,0,0,2,10.80058385,18,0,2,0,0,0,0,1.318074459,4
Steven Conley,823-54-8516,"0165 Jennifer Lock Apt. 250, Changbury, PA 79270",832-532-2962,2938,16,1,2,0,9.220671362,4,0,1,1,0,0,0,2.715908932,2
Bryan Gates,745-18-0480,"99324 Ashley Lodge, Davidchester, DE 58423",390-741-5546,2939,16,0,0,3,6.517802868,2,1,2,0,1,0,0,3.474561845,1
Lee Hartman,803-30-2483,"8852 Pierce Mews Apt. 213, New Maxwellburgh, NH 72749",334-739-6221,2940,17,0,0,2,9.513100618,25,0,3,1,0,0,0,0.934942991,4
Theresa Hanna,475-60-6373,"4973 Cook Lane, East Caitlin, NH 92412",322-802-8813,2941,17,0,0,2,12.05615065,24,0,2,0,0,0,1,0.51852243,4
Elizabeth Rodriguez,730-52-9894,"848 Cisneros Center Apt. 158, West Carolinemouth, WI 18474",594-334-2811,2942,18,0,1,0,19.71983144,8,0,3,0,1,0,0,2.726094629,2
Thomas Williams,555-97-7742,"7284 Christopher Lake Suite 010, Port Brandon, SC 95826",359-219-1608,2943,16,1,0,1,18.75529119,5,1,2,1,0,0,0,3.09906465,1
Cory West,104-48-4602,"779 Foley Spurs Apt. 970, Brookeview, MD 66273",248-338-2456,2944,16,0,0,0,17.24305917,12,0,2,1,0,0,0,2.073545292,3
Kevin Avery,694-84-6463,"7694 Cummings Forest, Derekchester, AK 77110",500-257-4710,2945,15,1,1,4,17.78261071,26,0,4,1,1,1,0,1.983133992,4
Jonathon Potter,082-90-0753,"28533 David Radial, Andrewsbury, AZ 97416",221-396-3126,2946,18,1,3,3,9.356983666,21,0,2,0,0,0,0,0.766273679,4
Paul Pearson,845-92-2784,"9864 Gomez Lodge Apt. 467, New Matthewburgh, AK 86551",787-869-7555,2947,15,1,0,2,13.14888654,27,0,3,0,0,0,0,0.636132934,4
Christopher Gomez,243-84-5536,"09106 David Falls, South Chelsea, NE 69653",512-974-2749,2948,16,0,0,1,17.90133446,29,0,3,1,1,1,0,1.148033413,4
Brittney Shelton,112-37-7927,"45330 Carol Pass Apt. 332, Dianaborough, MA 72875",421-652-8930,2949,18,1,0,3,7.8590153,19,0,4,0,1,1,0,1.75040468,4
David Huff,299-71-9453,"PSC 4940, Box 3864, APO AE 73871",652-280-1044,2950,17,1,0,1,19.23524957,3,0,0,1,0,0,0,2.821108107,2
Arthur Marshall,149-36-9444,"068 Gloria Mount Suite 938, Joannetown, PA 90276",662-432-5084,2951,18,1,2,1,8.315721241,1,0,1,1,0,1,1,3.240512074,1
Frances Anderson,862-43-1199,"43144 Jared Junction Apt. 249, East Thomasstad, MD 19496",764-135-9183,2952,17,0,2,2,12.02165331,25,0,3,1,0,0,0,0.705861631,4
Tracy White,820-75-1318,"4264 Daniel Viaduct, Morrisonland, VT 17105",973-637-8651,2953,17,0,1,3,14.19609427,3,0,2,1,0,0,0,2.912722178,2
Evan Miller,732-45-3924,"Unit 0171 Box 5312, DPO AP 33616",529-491-2092,2954,18,1,0,0,19.01184026,7,0,2,0,0,0,0,2.894723042,2
Brenda Hoffman,155-29-6696,"81577 Simpson Spring Suite 308, Savannahborough, NM 23400",765-211-3481,2955,17,0,2,1,4.892325481,12,0,1,1,1,0,0,1.777279849,4
Curtis Johnson,283-27-2258,"4839 Wright Spur, West Anthony, OR 98482",371-939-7775,2956,15,1,1,3,14.92261956,9,0,1,0,0,0,1,2.457187515,3
Katrina Rice,389-30-9155,"40569 Christopher Tunnel Apt. 294, Silvabury, ME 55222",754-127-1384,2957,16,1,2,1,10.41631172,17,1,2,0,0,0,0,1.939076537,4
Nicole Butler,510-02-2725,"426 Dorothy Highway, Michaelbury, WV 42045",470-668-7008,2958,17,0,1,1,5.371142812,8,0,1,0,0,0,0,2.291686152,3
Brittany Shelton,319-28-6397,"616 Wilson Avenue Suite 838, Mcintoshton, WA 66359",650-998-4660,2959,15,1,2,2,15.5321368,29,0,1,0,1,0,0,0.584740729,4
Carolyn Williamson,309-06-2365,"15913 Margaret Walks, Lake April, NH 64600",982-529-5890,2960,17,0,1,3,11.0444456,0,0,0,1,0,1,1,2.90546616,2
Kelly Nash,521-18-4427,"354 Kelly Hollow, Prestonhaven, PA 55351",327-156-2427,2961,16,0,0,2,13.21947641,12,0,1,1,0,0,0,1.738942134,4
Kevin Martinez,671-45-6978,"8325 Jason Vista, Port Richardburgh, SD 68364",607-925-3084,2962,15,1,3,4,6.458021372,17,1,3,0,1,0,0,1.669807052,4
Rita Hoffman,889-24-2667,"040 Jacqueline Turnpike, Danielleport, NJ 02457",585-716-6869,2963,16,0,1,2,9.625479037,14,0,3,0,0,0,0,1.648288922,4
Ashley Johnson,771-71-1571,"3454 Escobar Valleys Apt. 177, Barajasmouth, DC 20261",650-745-4843,2964,16,0,1,0,12.34708502,1,0,0,1,0,0,1,2.71039131,2
Jessica Guzman,038-26-9445,"Unit 4825 Box 8012, DPO AP 12851",696-139-7668,2965,15,1,0,4,8.098216285,10,0,1,1,0,0,0,1.956169126,4
Matthew Pineda,861-40-3806,"USCGC Benson, FPO AA 11471",431-979-8337,2966,15,1,1,2,3.967450797,28,0,2,1,1,0,0,0.672936198,4
Sarah Lopez,100-78-2968,"978 Jackson Points Apt. 583, South Jasonview, AZ 92501",412-733-9471,2967,15,0,1,1,19.23280985,13,0,2,1,1,0,0,2.607172929,2
William Miller,853-49-2612,"1714 Zachary Divide Apt. 990, Port Leahton, WA 86791",465-235-7243,2968,18,0,0,2,10.2293508,21,0,3,1,0,1,0,1.5660205,4
Michele Holloway,170-77-6007,"2125 Lisa Parkways, Melissamouth, MD 76926",725-536-2529,2969,15,1,0,1,14.67840741,14,1,3,0,0,0,0,2.197394592,3
Donna Cardenas,173-40-1920,"690 Sanchez Stravenue, Gardnermouth, MS 62008",993-302-5560,2970,15,0,1,0,8.220943871,13,1,3,1,0,0,0,2.332971817,3
Jamie Dorsey,282-66-3520,"4536 Brad Village Suite 546, Rebeccamouth, CT 02774",924-632-3523,2971,15,0,2,0,7.102635281,15,0,2,1,0,0,0,1.773293697,4
Destiny Mueller,584-03-2434,"4879 Alex Valleys, Farmerstad, OH 02138",709-159-1165,2972,15,0,1,2,8.143285969,22,0,2,1,1,0,1,1.149649627,4
Joseph Sharp,573-89-8716,"1431 Anderson Locks Apt. 041, East Feliciaview, WV 03904",670-418-3526,2973,17,0,0,3,8.183932876,28,1,3,0,0,0,0,0.840985451,4
Madison Craig,132-26-2980,"705 Wayne Cliffs, Perezside, OK 02039",913-220-4946,2974,18,0,1,2,10.88360232,14,0,0,1,1,0,0,1.563574034,4
Thomas Escobar,383-24-8060,"873 Brown Oval, Port Randallview, KY 38588",775-433-2144,2975,16,0,0,4,10.8693974,18,0,0,0,0,0,0,0.870713478,4
Edwin Newman,005-08-7377,"729 Hall Villages Apt. 300, Sancheztown, DC 28151",812-329-7008,2976,15,0,0,1,9.943076318,26,1,0,0,1,1,0,0.613165988,4
Clayton Smith,500-38-6308,"970 Johnson Glen Apt. 183, Longberg, SD 51516",769-523-7865,2977,17,1,0,1,2.695715698,8,0,2,1,1,0,0,2.572391709,2
Marie Rodriguez,566-65-0214,"Unit 7916 Box 2715, DPO AP 82511",623-829-1596,2978,17,1,0,1,9.92150957,4,0,1,0,0,0,0,2.307596623,3
Aaron Cook,160-66-2424,"7131 Davis Highway, Bestfort, NE 13505",699-149-6770,2979,17,1,0,1,3.382078008,4,0,1,0,0,1,0,2.318046521,3
Shannon Norman,567-54-5268,"40075 Austin Drive, Rebekahchester, TN 79604",345-861-5337,2980,16,1,0,1,2.522715726,10,0,3,1,0,0,0,2.310557286,3
Justin Grant,103-26-2879,"38558 Cook Canyon, Longport, CO 58203",431-980-4289,2981,15,1,0,2,18.65291435,27,1,4,1,1,1,1,1.585820037,4
Rachel Mitchell,189-73-2804,"316 Kristen Lock Apt. 149, Lake Victor, AK 20087",984-383-1212,2982,18,0,0,3,12.09900026,19,0,1,1,0,1,0,1.63061374,4
Chris Payne,049-17-7012,"466 Hines Turnpike, Mannchester, WA 76877",517-631-4417,2983,18,0,1,4,13.18980116,24,1,2,0,1,1,0,1.5586322,4
Dylan Keith,128-49-2540,"804 Sarah Garden, Summersland, NE 21017",529-817-1643,2984,17,0,0,1,8.035873407,23,0,1,1,0,0,0,0.683505301,4
David Rodriguez,575-24-5349,"12714 Shelby Park, Maddoxhaven, NV 26451",402-978-5416,2985,16,0,0,3,18.17961784,27,0,4,0,0,0,0,0.970912379,4
Michelle Parrish,778-69-3321,"45142 Ramirez Place, Dixonburgh, OK 97195",441-827-5954,2986,16,1,2,1,12.75860979,3,0,1,1,0,0,1,3.344626675,1
Felicia Williams,093-54-6132,"752 Mcdonald Motorway Apt. 471, Lisachester, MT 01813",828-184-6517,2987,16,0,0,1,15.38339739,19,0,3,0,1,0,0,1.885916652,4
Tyler Young,505-04-5597,"834 Amy Flats Apt. 704, Landryview, MI 43077",837-263-1680,2988,18,0,1,3,7.371249381,17,0,1,1,0,0,0,1.469964557,4
Kyle Schmidt,004-68-6861,"9281 Campbell Way, South Christopherton, SC 47851",836-735-8277,2989,17,1,0,2,19.20023762,24,0,3,0,0,0,0,1.436375445,4
Sylvia Simpson,154-16-4058,"07669 Williams Loop, Howardstad, TX 18298",730-460-2255,2990,15,0,0,1,16.4092258,2,1,1,1,1,0,0,3.399542858,1
Heather Young,063-05-4282,"60658 Duffy Mountain Apt. 543, North Stacyland, MD 84359",744-788-4698,2991,18,0,1,2,17.07896926,3,1,1,0,1,0,0,3.563535791,0
April Howard,018-16-9473,"8930 Richard Lake, Jeffreyborough, FL 67707",277-305-7799,2992,17,1,1,1,3.443885349,13,0,1,1,1,1,0,2.07443875,3
Clayton Gonzalez,668-89-8585,"23650 Perez Lodge Suite 816, Littleville, GA 32494",432-370-8157,2993,17,0,2,2,5.419264157,6,0,1,0,0,0,0,2.504005287,2
Eric Hess,337-68-4485,"912 Morris Dale Apt. 168, Teresamouth, LA 14508",577-840-8475,2994,15,0,1,2,5.712531994,25,1,3,1,0,0,0,0.966948807,4
Angela Brown,489-99-4010,"6093 David Lakes, Ianville, CO 67632",438-348-1833,2995,15,0,3,4,5.418184465,7,0,3,0,0,0,0,2.691044205,2
Chad Kennedy,011-35-2224,"2423 Davenport Tunnel, Neilbury, NH 44753",672-404-3666,2996,15,0,0,0,17.10816324,23,0,2,0,1,0,0,0.864785084,4
Kristen Middleton,792-51-4597,"8369 Paul Green, Port Christopher, SC 45640",290-228-5717,2997,16,0,0,1,0.637695904,15,1,4,1,0,0,0,1.993952453,4
Kirk Garcia,745-99-3298,"39329 Amanda Park, East Denise, SC 83040",546-835-4136,2998,15,1,0,2,1.52199978,19,0,2,1,0,0,0,1.20017972,4
Courtney Hall,444-22-7146,"Unit 1490 Box 1348, DPO AP 86811",620-693-4899,2999,17,1,0,2,5.478297413,14,0,4,0,1,0,0,2.195712898,3
Ashley Martin,681-83-4043,"592 Jones Drive Apt. 142, Lake Kathleen, NV 59783",448-570-8906,3000,15,1,1,1,3.997459493,6,0,1,0,0,1,0,1.901266524,4
Daniel Smith,572-82-8692,"31616 Melissa Mall, Heatherfurt, TX 55642",894-663-8793,3001,17,1,1,2,4.637192278,25,0,4,1,0,1,0,0.839976524,4
Hayley Torres,291-78-8516,"7211 Myers Passage, West Susan, NH 76245",526-515-4685,3002,18,1,0,3,15.95886379,16,0,0,1,0,0,1,1.362043769,4
Dawn Barr,772-13-4575,"8605 Jerome Pike Apt. 196, North Melissaville, FL 69253",383-102-8595,3003,16,1,3,3,11.26253188,21,0,2,0,0,0,0,0.850743865,4
Stephen Wilson,660-82-5656,"52810 Pena Lodge Apt. 781, Juanfurt, VA 51544",802-671-5053,3004,18,0,2,3,0.115413226,21,1,2,1,0,0,0,1.003365306,4
Gary Kelly,051-11-4300,"0861 Anderson Center, Jamesview, IA 14737",980-731-9513,3005,18,1,0,3,8.586455314,21,0,2,1,1,0,0,1.390539698,4
Charles Jordan,840-65-0857,"53050 Foley Roads, South Randy, NJ 13182",385-914-6490,3006,17,1,0,2,8.157698537,11,0,2,0,1,0,1,2.439981326,3
Cynthia Ramirez,456-89-0179,"152 Sue Wells Apt. 480, Gordonstad, NH 88603",692-164-4118,3007,18,0,0,3,2.278905389,17,0,2,0,0,1,0,1.243311716,4
Richard Rodriguez,095-78-3509,"41970 Wong Ranch Apt. 750, Grahamtown, NJ 82199",378-339-9722,3008,17,0,0,1,13.52283577,23,1,4,1,0,0,0,1.964846656,4
Theresa Love,386-38-3799,"1106 Melissa Valleys Apt. 375, Port Ronald, CO 20286",721-887-6430,3009,15,1,0,1,14.04194377,13,1,4,1,0,0,0,2.688229331,2
Thomas Wood,859-59-4320,"Unit 8355 Box 4486, DPO AP 50021",394-569-9596,3010,15,0,1,1,14.41786438,14,1,4,1,1,0,0,2.739701667,2
Scott Moreno,125-45-0100,"0527 David Cliff, South Douglasview, NJ 63858",720-359-6417,3011,17,1,0,2,14.56941891,14,0,4,0,0,1,0,2.496121936,3
Tonya Taylor,394-01-9020,"8433 Amy Shoal, West Patrickberg, DE 46002",406-148-8922,3012,15,0,0,1,0.001056539,4,1,3,0,1,0,0,2.968807133,2
Kimberly Young,872-06-9034,"194 Christie Haven, New Traci, MS 72417",868-658-8504,3013,16,1,3,4,19.07841608,15,0,4,0,1,0,0,2.215944169,3
Natasha Smith,274-56-4551,"2896 Brandon Shoals, Ronaldhaven, NC 20398",404-545-6858,3014,18,0,1,1,16.28417534,4,0,3,1,0,0,0,3.503743265,0
Michael Maldonado,844-60-9323,"846 Jessica Burg, Jacobmouth, ID 70954",284-405-2198,3015,16,0,3,0,18.07963393,1,0,2,0,0,1,0,3.384729472,1
Richard Quinn,233-45-4412,"33120 Jennifer Landing Suite 221, New Lori, AR 06024",233-100-2007,3016,18,1,0,2,0.312865906,19,0,3,0,0,0,0,1.41760401,4
Robert Walker,485-07-3869,"USCGC Cervantes, FPO AE 10842",286-254-9496,3017,15,1,0,0,18.67717592,27,1,4,0,0,0,0,1.139337063,4
Luis Brown,297-62-5801,"134 Yvette Coves, Jenniferburgh, AL 47115",901-183-1032,3018,16,1,1,1,16.19577057,24,0,3,0,0,0,0,0.769589864,4
Kristen Higgins,777-59-8232,"54077 Hooper Stravenue, Lake Dana, TN 70401",213-504-3156,3019,15,1,0,1,16.74438286,8,0,2,0,0,0,0,2.348443454,3
Alicia Hill,240-79-0846,"280 Martinez Centers, Aguirreview, AL 95855",257-946-5091,3020,18,1,0,2,1.865747694,21,0,0,0,0,0,1,0.32183143,4
Jason Cruz,010-58-1381,"059 Mikayla Curve, South Frances, IA 55721",697-557-6781,3021,17,0,1,2,14.77556058,26,0,3,1,0,1,0,1.124137186,4
Scott Smith,726-89-7951,"40373 David Roads, New Maureen, CA 91683",995-157-5083,3022,17,1,1,2,19.19833379,8,0,4,0,0,0,0,2.717096954,2
